date,open,high,low,close,preclose,volume,amount,pctChg,return_1d,ma5,ma20,volatility_20d
2023-01-04,3886.2504,3905.9032,3873.6549,3892.9477,3887.8992,11066074300,198997711686.0,0.129852,0.0012985161755223462,3876.0891600000004,3900.2451200000005,0.0070856272204694246
2023-01-05,3913.4928,3974.875,3912.26,3968.5782,3892.9477,11650239500,256312608292.0,1.942757,0.019427566417087982,3895.5519200000003,3900.751985,0.00840483689233539
2023-01-06,3969.5493,4000.4143,3966.4696,3980.8888,3968.5782,11095303800,235744305582.2,0.310202,0.003102017745297392,3920.38954,3901.837435,0.008430538863580169
2023-01-09,3998.5278,4023.0898,3990.7073,4013.1196,3980.8888,11705442500,233212426458.1,0.809638,0.008096382898211019,3948.6866999999997,3902.581205,0.00833361820418459
2023-01-10,4014.7125,4030.4574,4002.2297,4017.4737,4013.1196,10175114100,214871166239.5,0.108497,0.0010849664186434183,3974.6016000000004,3905.782725,0.007888127736219249
2023-01-11,4019.8844,4043.3991,4008.0153,4010.0309,4017.4737,9999788900,203000262960.6,-0.185261,-0.0018526070251561055,3998.01824,3909.0002050000003,0.00788609992429192
2023-01-12,4021.7547,4030.2876,4003.5079,4017.8692,4010.0309,9055262700,183686268106.8,0.195467,0.0019546732171065173,4007.87644,3912.1493800000003,0.007882782288817457
2023-01-13,4032.2906,4074.3772,4027.8864,4074.3772,4017.8692,9587189600,212173997498.4,1.406417,0.014064171128318481,4026.5741199999998,3918.2688150000004,0.00840639559056951
2023-01-16,4077.8793,4177.1035,4076.6394,4137.9643,4074.3772,15139545500,319007749371.3,1.560658,0.015606581540854814,4051.54306,3927.45568,0.00896690143661946
2023-01-17,4138.8433,4148.5838,4118.157,4137.2422,4137.9643,9547904000,204381576523.4,-0.017451,-0.00017450609711644471,4075.4967600000004,3939.656755,0.007972148996222471
2023-01-18,4140.1019,4151.4577,4125.7687,4130.3143,4137.2422,8420064500,172126171819.2,-0.167452,-0.0016745212547623067,4099.55344,3954.721605,0.006634507537744301
2023-01-19,4125.5772,4156.0077,4105.9797,4156.0077,4130.3143,9460839800,192699589774.1,0.622069,0.00622068882263993,4127.181140000001,3970.99507,0.006604327466877816
2023-01-20,4166.8444,4189.831,4161.6698,4181.5267,4156.0077,12355380900,222342455100.7,0.614027,0.006140267738194982,4148.61104,3988.270005,0.006587901082659653
2023-01-30,4267.6248,4268.1522,4197.8596,4201.345,4181.5267,16460706400,330193322092.2,0.473949,0.004739489048342094,4161.28718,4006.9263149999997,0.00641461861234076
2023-01-31,4200.5813,4212.7347,4153.0484,4156.8578,4201.345,12455083500,249365321627.1,-1.05888,-0.010588799539195337,4165.210300000001,4022.5947700000006,0.007268701516041075
2023-02-01,4170.1322,4195.9332,4137.7659,4195.9332,4156.8578,14100895400,265553944709.3,0.940023,0.00940022533366447,4178.3340800000005,4037.9987300000003,0.007165984567335871
2023-02-02,4207.4123,4207.4123,4170.5565,4181.1493,4195.9332,13382373600,262497434837.0,-0.352339,-0.0035233878365843463,4183.3624,4053.4929749999997,0.007123484425328432
2023-02-03,4162.0258,4162.0258,4103.1654,4141.6319,4181.1493,11704122100,226914770043.9,-0.945132,-0.009451324782877246,4175.38344,4067.7395349999997,0.007545862961144075
2023-02-06,4103.8307,4105.9445,4065.2224,4086.8779,4141.6319,11019271700,226345113968.7,-1.322039,-0.013220392666958292,4152.490019999999,4078.5017399999997,0.008429299145045676
2023-02-07,4098.3117,4107.3438,4077.9623,4094.2335,4086.8779,9136007200,183537351577.1,0.179981,0.001799809091433735,4139.965160000001,4088.8184549999996,0.008424530270315889
2023-02-08,4099.8573,4111.4745,4072.6474,4076.1411,4094.2335,8478609900,170591751817.3,-0.4419,-0.0044189956435068956,4116.00674,4097.978125,0.008567615343793075
2023-02-09,4067.5631,4130.8565,4064.7489,4130.8565,4076.1411,10228996100,211722604859.2,1.342333,0.013423333161847628,4105.94818,4106.09204,0.008025252191638904
2023-02-10,4124.0986,4125.2893,4092.3472,4106.3097,4130.8565,9671673300,195348320573.4,-0.59423,-0.005942302764571972,4098.88374,4112.363085,0.008214630774562144
2023-02-13,4098.8795,4146.45,4092.2729,4143.574,4106.3097,12889257700,251990181553.9,0.907489,0.009074887848814717,4110.22296,4118.885805,0.008258255982643455
2023-02-14,4151.247,4152.0487,4125.2583,4145.2902,4143.574,10249989000,204915435749.9,0.041418,0.00041418350438560125,4120.434299999999,4125.276629999999,0.008261960619519637
2023-02-15,4146.8547,4153.7159,4115.9671,4123.6893,4145.2902,12166450800,219855528966.4,-0.521095,-0.005210950007794479,4129.943939999999,4130.95955,0.008369247057665358
2023-02-16,4125.4087,4167.9003,4068.8591,4093.4876,4123.6893,15931058500,281315625588.6,-0.732395,-0.007323951394689221,4122.47016,4134.74047,0.00859291050861122
2023-02-17,4086.2237,4104.6398,4032.9285,4034.507,4093.4876,11614258900,225737746955.0,-1.44084,-0.014408398354498475,4108.10962,4132.7469599999995,0.00866723422052861
2023-02-20,4039.9623,4134.8623,4035.4762,4133.4896,4034.507,16179448100,280122962150.4,2.4534,0.024534001304248543,4106.09274,4132.523225,0.009705682008525039
2023-02-21,4130.0632,4151.7994,4116.2716,4144.3536,4133.4896,14577617300,249674201048.2,0.262829,0.0026282877305414676,4105.90542,4132.878795,0.009723393107227191
2023-02-22,4118.9669,4134.8759,4101.8596,4106.9506,4144.3536,10429029500,191586158991.2,-0.902505,-0.009025050372149734,4102.55768,4131.71061,0.009931897480460016
2023-02-23,4106.2136,4132.3896,4088.2073,4103.6463,4106.9506,10356490600,197193582430.1,-0.080456,-0.0008045628793293957,4104.58942,4129.09254,0.009815034055091121
2023-02-24,4100.9897,4102.6094,4048.2374,4061.0457,4103.6463,10098942500,191210465053.2,-1.038116,-0.010381157849788436,4109.8971599999995,4123.06849,0.009913694556857509
2023-02-27,4040.4571,4067.0296,4034.5237,4043.8444,4061.0457,9378763000,187959491145.3,-0.423568,-0.004235682449966083,4091.9681200000005,4115.19346,0.0098231994358414
2023-02-28,4058.1298,4074.2639,4026.4476,4069.4587,4043.8444,11032359100,198799712379.1,0.633415,0.00633414579453162,4076.98914,4110.823504999999,0.009760674050313467
2023-03-01,4068.7331,4135.4812,4061.2167,4126.9415,4069.4587,15601579400,255374791015.7,1.412542,0.014125416729256823,4080.98732,4107.37392,0.010078118417099153
2023-03-02,4119.9919,4137.2525,4113.8264,4117.7377,4126.9415,14821763700,235953764969.5,-0.223017,-0.002230174573591648,4083.8055999999997,4104.20334,0.01006373300763339
2023-03-03,4126.0183,4135.2116,4100.3827,4130.5513,4117.7377,16033174100,226914545628.4,0.311181,0.00311180578597825,4097.70672,4103.64931,0.009880200551066726
2023-03-06,4131.1525,4132.8367,4088.4484,4109.0102,4130.5513,16297180700,283079861971.5,-0.521507,-0.005215066569927429,4110.739879999999,4104.755925,0.009473976278410949
2023-03-07,4103.6419,4124.9609,4046.5679,4048.8519,4109.0102,19591206800,272491994009.2,-1.464058,-0.014640581812135567,4106.61852,4102.486845,0.010034770747160528
2023-03-08,4030.7387,4037.287,4011.5231,4034.1077,4048.8519,11793649300,191659655190.9,-0.364158,-0.003641575529102492,4088.0517600000007,4100.385174999999,0.01002032523906091
2023-03-09,4035.8433,4043.8493,4000.8901,4019.8505,4034.1077,11653962900,201737990686.8,-0.353416,-0.0035341644448412257,4068.47432,4094.8348749999996,0.00948598770074556
2023-03-10,3991.7959,4004.3612,3966.428,3967.1352,4019.8505,12385540900,218286956131.0,-1.311375,-0.013113746394299963,4035.7911,4087.87615,0.009800299290134871
2023-03-13,3962.6426,4008.686,3962.6426,4008.686,3967.1352,14356137000,242865516757.6,1.047375,0.010473754461405749,4015.7262600000004,4081.1317499999996,0.009885693235315044
2023-03-14,3999.8803,4001.9415,3946.9405,3984.6956,4008.686,15054417400,267224848810.5,-0.59846,-0.005984604431477081,4002.8950000000004,4073.1020200000007,0.009920315357079742
2023-03-15,4011.8444,4018.7495,3986.902,3986.902,3984.6956,14202600700,232101093978.6,0.055372,0.0005537185826691715,3993.45386,4066.2626549999995,0.009903614028834506
2023-03-16,3958.1962,3981.321,3936.4758,3939.1505,3986.902,15251564400,246264286428.0,-1.197709,-0.01197709399428426,3977.3138599999997,4058.5458,0.010096966446571638
2023-03-17,3971.1585,4004.2153,3945.2501,3958.8194,3939.1505,17743381800,305541015556.1,0.499318,0.004993183174900162,3975.6506999999997,4054.7614200000003,0.009755312448480685
2023-03-20,3962.6625,3979.5485,3935.0161,3939.077,3958.8194,20526497000,319760032638.0,-0.498694,-0.004986941308815385,3961.7288999999996,4045.04079,0.007726613664856382
2023-03-21,3948.1573,3982.7047,3948.1573,3982.3782,3939.077,14509067900,251631985016.9,1.099273,0.010992727484128828,3961.2654200000006,4036.94202,0.008222298215413266
2023-03-22,3993.7849,4016.4495,3986.7093,3999.4427,3982.3782,14922897000,265180992104.1,0.4285,0.004285002363662915,3963.77356,4031.5666250000004,0.008158707696813816
2023-03-23,3985.9928,4039.0895,3983.9986,4039.0895,3999.4427,15888742100,296479529467.0,0.991308,0.009913081140029867,3983.7613600000004,4028.338785,0.008535796822857326
2023-03-24,4035.1564,4037.8417,4017.0028,4027.0457,4039.0895,15944233000,295785588943.1,-0.298181,-0.0029818106283606705,3997.40662,4026.638785,0.008252393134055201
2023-03-27,4023.3028,4023.3028,3987.0297,4012.4771,4027.0457,16848227900,315474696948.0,-0.361769,-0.003617689265358992,4012.08664,4025.07042,0.008238372689871832
2023-03-28,4015.6973,4023.7834,3994.5999,3999.5147,4012.4771,13189511700,248736920971.8,-0.323052,-0.003230523110025918,4015.51394,4021.5732199999998,0.008106059717383325
2023-03-29,4013.5926,4017.7572,3992.6662,4006.144,3999.5147,13374351000,263866922733.1,0.165753,0.0016575260993538787,4016.8542,4015.533345,0.007337988737546785
2023-03-30,4009.5573,4040.5023,3983.8958,4038.5257,4006.144,14990103700,280004715991.0,0.808301,0.00808300949741203,4016.7414400000002,4011.5727450000004,0.007637186039493736
2023-03-31,4045.4538,4063.5675,4039.9587,4050.9257,4038.5257,13884254600,279863685781.0,0.307043,0.003070427408695009,4021.5174400000005,4007.591465,0.007636035294903447
2023-04-03,4059.6227,4094.9376,4059.0607,4090.5676,4050.9257,18212431300,382895558426.0,0.978589,0.009785886717201375,4037.13554,4006.6693349999996,0.007925776560889546
2023-04-04,4089.2932,4103.1583,4080.0682,4103.1052,4090.5676,19714663100,394443175146.2,0.3065,0.0030650025194547403,4057.85364,4009.382,0.0071811884277842904
2023-04-06,4084.132,4098.8332,4078.4048,4096.64,4103.1052,15070337400,328981851588.3,-0.157568,-0.0015756846790083712,4075.9528400000004,4012.508615,0.007130277157768726
2023-04-07,4096.9009,4131.3126,4092.1848,4123.2799,4096.64,12867673800,286567771883.1,0.650287,0.006502865763162058,4092.9036800000003,4017.680085,0.007162792048106428
2023-04-10,4132.0096,4132.2952,4099.0519,4104.8118,4123.2799,15245300200,340822557207.6,-0.447898,-0.0044789828602225246,4103.6809,4024.563915,0.006475858692020721
2023-04-11,4108.5062,4116.1247,4083.4946,4100.1479,4104.8118,15390133300,324192951998.7,-0.11362,-0.0011362031262920347,4105.596960000001,4029.13701,0.0061633643731289055
2023-04-12,4102.3968,4108.2451,4090.2784,4097.2876,4100.1479,16596527800,325425226403.2,-0.069761,-0.0006976089813736097,4104.43344,4034.7666099999997,0.005951130309159193
2023-04-13,4081.3871,4088.8809,4059.5744,4068.9786,4097.2876,15644429500,300291020752.9,-0.690921,-0.0069092050067462996,4098.90116,4038.87044,0.006234914956036521
2023-04-14,4078.9703,4098.2151,4075.2049,4091.9988,4068.9786,15069568200,306201501438.7,0.565749,0.005657488589396742,4092.6449399999997,4046.512855,0.005501256068771309
2023-04-17,4090.0719,4149.3836,4089.509,4149.3836,4091.9988,18877309500,341831272792.7,1.402366,0.014023660026488916,4101.5593,4056.041065,0.006104341996899285
2023-04-18,4139.3088,4169.6678,4138.4618,4162.032,4149.3836,17018413000,331545662315.6,0.304826,0.0030482599873389304,4113.93612,4067.1888150000004,0.0058538622465259685
2023-04-19,4159.3938,4159.3938,4118.6261,4124.5589,4162.032,16255459200,312219504522.6,-0.900356,-0.009003558838567405,4119.39038,4074.29785,0.006079351015230332
2023-04-20,4122.9461,4125.8231,4094.0022,4113.0192,4124.5589,16270667700,332172409512.0,-0.27978,-0.002797802208619249,4128.1985,4079.9766750000003,0.006131395075352218
2023-04-21,4114.2642,4114.2642,4031.9123,4032.5672,4113.0192,18080243500,347852011602.5,-1.956033,-0.019560326876178924,4116.31218,4079.6505599999996,0.00739426973626057
2023-04-24,4031.303,4033.6367,3967.907,3982.6429,4032.5672,17009921700,328375614674.3,-1.238028,-0.01238027725861579,4082.96404,4077.4304199999997,0.007873217092934719
2023-04-25,3985.1055,3991.6868,3925.436,3962.6658,3982.6429,17255540900,331110619767.7,-0.501604,-0.005016040981228764,4043.0908000000004,4074.9398550000005,0.007908260934874413
2023-04-26,3950.2553,3975.6562,3934.6625,3959.2323,3962.6658,16270200600,322062811333.5,-0.086646,-0.0008664621679678186,4010.0254800000002,4072.925735,0.00788442044427278
2023-04-27,3948.0313,3999.1302,3942.8152,3988.4185,3959.2323,15382819500,304804002557.4,0.737168,0.007371681626258786,3985.1053400000005,4072.03946,0.008067230040878953
2023-04-28,3993.2561,4030.4469,3993.2561,4029.0858,3988.4185,17950848800,328936294025.2,1.019635,0.010196347248915716,3984.4090600000004,4071.567464999999,0.008194147316687302
2023-05-04,4013.4713,4035.7832,4001.1259,4030.2471,4029.0858,22758284600,345492506049.3,0.028823,0.00028822915610282607,3993.9299,4070.533535,0.008161309082626514
2023-05-05,4031.0946,4047.6015,3998.392,4016.8774,4030.2471,20662692400,307694489937.0,-0.331734,-0.0033173400211615744,4004.7722200000003,4066.8490250000004,0.007834857896128635
2023-05-08,4028.1056,4070.7724,4018.9608,4062.6624,4016.8774,25558308500,359539954170.1,1.139816,0.01139815718547954,4025.45824,4064.826885,0.008265404409868402
2023-05-09,4065.439,4092.8501,4026.3886,4027.8754,4062.6624,27930604800,396422120420.6,-0.856261,-0.00856261155246374,4033.34962,4061.388655,0.008460282134339189
2023-05-10,4017.9358,4019.0587,3984.6287,3996.8695,4027.8754,20755270900,309484851741.1,-0.769783,-0.007697829977560855,4026.9063599999995,4055.068135,0.008409818479887697
2023-05-11,4005.7823,4018.0579,3988.4816,3990.6637,3996.8695,14480461900,241052071431.6,-0.155267,-0.0015526651545665349,4018.98968,4049.3607299999994,0.008381072161819377
2023-05-12,3987.769,3999.3831,3937.5274,3937.7622,3990.6637,14442172800,228992923388.1,-1.325632,-0.013256316236319288,4003.1666400000004,4041.2414449999997,0.008790999392513257
2023-05-15,3938.83,3998.8872,3923.0317,3998.8872,3937.7622,17625736200,279531163508.4,1.552278,0.015522775854773574,3990.4116000000004,4036.3214250000005,0.009624406574311213
2023-05-16,4002.5237,4005.015,3966.9921,3978.2054,3998.8872,13683327100,234840652671.0,-0.517189,-0.005171888819469617,3980.4775999999997,4031.782765,0.009577613609867006
2023-05-17,3971.7017,3982.6044,3945.7137,3960.165,3978.2054,11844818500,205195685976.4,-0.453481,-0.004534808584795491,3973.1367,4025.191075,0.009470599321432616
2023-05-18,3965.5162,3982.7178,3939.5526,3956.0701,3960.165,13653394700,229134184412.9,-0.103402,-0.0010340225722917928,3966.21798,4015.5254,0.008733586700670218
2023-05-19,3946.2215,3967.2816,3928.316,3944.5403,3956.0701,12021247900,207094944781.3,-0.291446,-0.0029144579617028654,3967.5735999999997,4004.6508149999995,0.008641024317935982
2023-05-22,3941.0015,3985.4031,3935.8015,3969.3277,3944.5403,10911660500,202185550245.9,0.628398,0.006283976867976104,3961.6616999999997,3996.8892550000005,0.008724654000678164
2023-05-23,3968.2346,3971.939,3913.1882,3913.1882,3969.3277,11868507700,189955815340.0,-1.414333,-0.014143327092897784,3948.65826,3986.8977049999994,0.009146126692812777
2023-05-24,3903.7818,3903.7818,3859.0935,3859.0935,3913.1882,13725826500,211768410520.2,-1.382369,-0.0138236898496219,3928.4439599999996,3978.22402,0.00865813531541305
2023-05-25,3851.4053,3861.3815,3817.8365,3850.4996,3859.0935,12415077000,213313620055.3,-0.222692,-0.002226921944233795,3907.3298600000003,3971.616855,0.00831836727447753
2023-05-26,3848.4174,3859.6291,3815.5701,3850.9511,3850.4996,10032643900,191537814872.5,0.011726,0.00011725751120716943,3888.6120199999996,3966.0311199999996,0.00828827405008604
2023-05-29,3862.0838,3866.7238,3819.1822,3833.9416,3850.9511,13185996700,230095604813.4,-0.441696,-0.004416960786648327,3861.5348,3959.7665850000003,0.008314313431942121
2023-05-30,3827.7924,3844.0052,3789.2736,3837.7531,3833.9416,13761962900,244566265534.9,0.099415,0.0009941465983727138,3846.44778,3952.2333150000004,0.008071941070853359
2023-05-31,3827.1634,3827.1634,3781.4034,3798.5434,3837.7531,12638736800,235606123947.6,-1.021684,-0.01021683755528724,3834.33776,3940.706195,0.00774693114713725
2023-06-01,3788.5902,3832.2051,3786.7344,3806.8679,3798.5434,13456188100,241829546409.4,0.21915,0.0021914979304962223,3825.61142,3929.537235,0.007799837341416548
2023-06-02,3821.6198,3865.2843,3821.6198,3861.8337,3806.8679,12501511000,232696547130.8,1.443859,0.01443858874115378,3827.7879399999997,3921.78505,0.00869873543820624
2023-06-05,3860.5557,3860.5557,3832.4578,3844.2492,3861.8337,11616398900,211144360143.7,-0.455341,-0.004553406844007846,3829.8494600000004,3910.86439,0.008124693888757051
2023-06-06,3840.4587,3867.8452,3802.8449,3808.1629,3844.2492,12578125800,222091722592.2,-0.938709,-0.009387086560361468,3823.93142,3899.878765,0.008157880674323301
2023-06-07,3815.4823,3823.1124,3780.1021,3789.3418,3808.1629,9886243200,189879792179.6,-0.49423,-0.004942304332621772,3822.0911,3889.5023799999994,0.008093272417784311
2023-06-08,3791.0826,3834.3888,3777.7752,3820.1867,3789.3418,11870093400,199119300649.7,0.813991,0.008139909680356716,3824.75486,3880.9785300000003,0.008443866511370987
2023-06-09,3822.4088,3836.7026,3811.2189,3836.7026,3820.1867,13431986300,247296087070.9,0.432332,0.004323322731844437,3819.7286400000003,3875.925550000001,0.008135898259953367
2023-06-12,3827.3253,3859.7156,3813.8577,3844.4324,3836.7026,12675854300,240791270473.5,0.20147,0.002014698767634604,3819.7652800000005,3868.2028099999998,0.007172294297156579
2023-06-13,3838.1287,3867.3034,3833.4598,3864.9074,3844.4324,11092494600,225435215314.9,0.532588,0.005325883737739678,3831.1141800000005,3862.5379100000005,0.007306440993468861
2023-06-14,3872.7155,3891.6656,3862.0609,3864.0247,3864.9074,12495575900,243932581183.9,-0.022839,-0.0002283883955408461,3846.0507599999996,3857.7308949999997,0.00727314053961574
2023-06-15,3871.7746,3925.4994,3871.7746,3925.4994,3864.0247,12836993800,282635910894.2,1.59095,0.015909499750351053,3867.1133,3856.20236,0.008219119739778357
2023-06-16,3932.2114,3968.0128,3928.5419,3963.3509,3925.4994,13976007600,280374762837.8,0.964247,0.00964246740172725,3892.4429600000003,3857.1428900000005,0.008488561031001842
2023-06-19,3957.0327,3957.0327,3922.4742,3930.9079,3963.3509,13490584800,268213068579.8,-0.818575,-0.00818575009343725,3909.7380599999997,3855.2218999999996,0.00856548178570878
2023-06-20,3926.094,3937.4945,3918.473,3924.2377,3930.9079,12252031800,266274081286.8,-0.169686,-0.0016968599035352971,3921.60412,3855.774375,0.007948246796911336
2023-06-21,3909.1044,3920.1276,3864.0323,3864.0323,3924.2377,11834657500,243630705591.5,-1.534194,-0.01534193507187398,3921.60564,3856.0213150000004,0.008094840238213283
2023-06-26,3833.4436,3841.2862,3801.0537,3809.6962,3864.0323,13399041900,247713845779.5,-1.406202,-0.014062020133734365,3898.4449999999997,3853.9811449999993,0.008684619566698613
2023-06-27,3811.6872,3851.8957,3806.3242,3845.4334,3809.6962,11699268100,210097713687.6,0.938059,0.00938059050482809,3874.8615,3853.70526,0.008961682868172878
2023-06-28,3836.6086,3846.8516,3808.1607,3840.7986,3845.4334,10702154100,206187959876.8,-0.120527,-0.0012052737670609215,3856.8396399999997,3854.0481099999997,0.008907614479260027
2023-06-29,3836.7305,3840.7132,3817.3759,3821.8435,3840.7986,9828927400,204110031407.8,-0.49352,-0.004935197591459217,3836.3608,3853.25263,0.008975647768086431
2023-06-30,3816.3345,3860.0311,3813.552,3842.4516,3821.8435,10126842900,208146272909.0,0.539219,0.005392188350988203,3832.0446600000005,3855.44804,0.008731316659185593
2023-07-03,3853.2919,3897.3273,3853.2919,3892.8821,3842.4516,13315805100,256876520211.7,1.312456,0.013124563494827157,3848.6818399999997,3859.74875,0.009166862972587638
2023-07-04,3888.0328,3899.9755,3878.3978,3899.0133,3892.8821,10949452700,216335611421.8,0.157498,0.0015749770587709655,3859.3978199999997,3861.6077299999997,0.008621008586972656
2023-07-05,3895.1945,3899.5188,3864.1301,3868.8054,3899.0133,9763638400,188400265050.6,-0.774758,-0.007747575521222183,3864.9991800000003,3862.83554,0.008748479656851074
2023-07-06,3857.0304,3876.8901,3836.4573,3842.7547,3868.8054,10012184200,184742420862.3,-0.673353,-0.0067335255477053435,3869.18142,3864.56513,0.008612017438189325
2023-07-07,3831.5955,3844.8438,3819.0772,3825.6988,3842.7547,10090692000,173918560673.0,-0.443846,-0.004438456610306063,3865.8308600000005,3866.38298,0.008596020069874344
2023-07-10,3841.5591,3865.4566,3831.92,3844.3269,3825.6988,9203344100,185360813110.7,0.48692,0.0048692019350817795,3856.11982,3867.5899899999995,0.008473516876082434
2023-07-11,3853.7955,3870.6549,3844.5244,3869.4861,3844.3269,8651071600,177585694368.3,0.65445,0.0065445006770885605,3850.2143800000003,3869.2291649999997,0.008542620844847996
2023-07-12,3864.6013,3874.0403,3838.5632,3843.4369,3869.4861,11152202400,214046519056.1,-0.673195,-0.006731953372309585,3845.1406799999995,3869.1793900000002,0.008681608191905747
2023-07-13,3855.662,3901.1023,3855.662,3898.4229,3843.4369,12030023200,235278706834.5,1.430647,0.014306466173543697,3856.2743200000004,3870.8551649999995,0.009187815538290286
2023-07-14,3904.6033,3908.4871,3893.7862,3899.1027,3898.4229,12236484600,220230466522.9,0.017438,0.00017437820817223226,3870.9551,3872.6090649999996,0.009186641206950475
2023-07-17,3881.6225,3881.6225,3852.2626,3867.1749,3899.1027,9834014400,174623552807.4,-0.81885,-0.00818849936935484,3875.5247000000004,3869.6928399999997,0.008620996212964369
2023-07-18,3871.0444,3871.0444,3844.5129,3854.9393,3867.1749,9143861500,167104315117.1,-0.316396,-0.0031639634400812966,3872.6153400000003,3864.2722599999993,0.008280236934412436
2023-07-19,3848.4826,3860.0092,3830.4073,3850.8663,3854.9393,7958570000,151311481029.8,-0.105657,-0.0010565665716188999,3874.1012199999996,3860.2701800000004,0.00812257167116456
2023-07-20,3857.7725,3875.6241,3818.7134,3823.6946,3850.8663,9204207600,174320872139.8,-0.7056,-0.007055996724685154,3859.15556,3855.2430250000007,0.008234508777415432
2023-07-21,3816.9835,3849.5109,3808.803,3821.91,3823.6946,7950756300,157144211209.3,-0.046672,-0.0004667213746620824,3843.71702,3853.1369099999997,0.007538463928256574
2023-07-24,3803.3492,3828.7853,3798.8048,3805.221,3821.91,7548354500,151448369566.2,-0.436666,-0.004366664835121714,3831.32624,3852.9131499999994,0.006907163189606545
2023-07-25,3866.6445,3915.8148,3866.6445,3915.1153,3805.221,16306632000,299853562168.1,2.887987,0.028879873205787554,3843.3614399999997,3856.397245,0.009276230201943701
2023-07-26,3908.174,3912.9834,3893.3987,3907.0128,3915.1153,10788171700,192912604792.0,-0.206954,-0.002069543137082075,3854.5907399999996,3859.7079550000003,0.009288748698335984
2023-07-27,3914.2298,3935.3578,3894.6923,3902.3458,3907.0128,11066710900,196845425513.0,-0.119452,-0.0011945187382031985,3870.3209799999995,3863.7330699999998,0.009202422878187304
2023-07-28,3889.7929,4000.919,3886.5535,3992.7376,3902.3458,17973548100,310092467404.5,2.316345,0.023163452095916304,3904.4865,3871.24737,0.01041812046216532
2023-07-31,4018.8895,4064.3621,4002.0784,4014.6301,3992.7376,19960683000,366544120003.6,0.548308,0.005483080080193492,3946.36832,3877.33477,0.010123508802307083
2023-08-01,4009.1831,4031.7008,3983.0273,3998.001,4014.6301,14228685900,255620773637.6,-0.414213,-0.0041421250739887006,3962.94546,3882.2841550000003,0.010204322163679185
2023-08-02,3985.6951,4008.3343,3958.5127,3969.895,3998.001,12585569000,204875690923.8,-0.703001,-0.007030013249121336,3975.5218999999997,3887.338635,0.010172035261593633
2023-08-03,3962.1296,4004.9996,3962.1296,4004.9839,3969.895,12900664000,224809824820.3,0.883875,0.008838747624307475,3996.0495199999996,3895.450095,0.010117436077675073
2023-08-04,4033.7239,4058.2431,4011.6202,4020.5792,4004.9839,17826718900,316529733837.7,0.389397,0.0038939732067337918,4001.61784,3905.1941150000007,0.01000417719618109
2023-08-07,4002.9677,4002.9677,3977.0173,3990.1531,4020.5792,12131066200,227090572750.9,-0.756759,-0.007567591256503525,3996.7224400000005,3912.4854250000003,0.010235263583622093
2023-08-08,3980.0423,4002.2904,3963.4632,3979.7322,3990.1531,10987169900,202611335313.8,-0.261165,-0.0026116541743724797,3993.0686800000003,3917.99773,0.010221939412380874
2023-08-09,3967.3566,3982.1091,3961.8434,3967.5652,3979.7322,9464026900,174394242765.3,-0.305724,-0.003057240886710888,3992.6027200000003,3924.2041449999997,0.010099332819708642
2023-08-10,3962.8569,3976.4637,3945.3869,3975.7166,3967.5652,9717684900,175646730198.2,0.205451,0.002054509400374771,3986.7492599999996,3928.06883,0.009652168387300602
2023-08-11,3977.9834,3977.9834,3884.2538,3884.2538,3975.7166,12608293100,203546314647.4,-2.300536,-0.023005362102520133,3959.4841800000004,3927.3263850000003,0.011050200457264285
2023-08-14,3840.8872,3859.4718,3814.0711,3855.9061,3884.2538,11596633600,197623765246.4,-0.729811,-0.007298107039246493,3932.6347800000003,3926.762945,0.011017784602040488
2023-08-15,3858.3662,3865.284,3811.6839,3846.5357,3855.9061,10309711100,177437071692.5,-0.243014,-0.0024301421655470445,3905.99548,3926.3427650000003,0.011008221902687385
2023-08-16,3830.8274,3852.4198,3817.6324,3818.3338,3846.5357,9461694600,169323869027.6,-0.733177,-0.007331766087599334,3876.1492,3924.7161399999995,0.011127149927656234
2023-08-17,3801.1969,3836.1507,3782.4967,3831.1008,3818.3338,9841549300,174093848242.9,0.334361,0.0033436050038371246,3847.22604,3925.08645,0.011040706823217714
2023-08-18,3832.4554,3844.195,3784.0038,3784.0038,3831.1008,9554963800,168445686988.2,-1.229333,-0.012293333550503327,3827.17604,3923.1911400000004,0.011386998966686157
2023-08-21,3773.225,3782.1112,3729.555,3729.555,3784.0038,9870836900,173379942906.6,-1.43892,-0.014389203308939669,3801.90582,3919.40784,0.011782702504613428
2023-08-22,3748.0675,3770.0556,3704.6785,3758.2271,3729.555,12031832700,203463879671.8,0.768781,0.007687807258506707,3784.2441,3911.5634299999997,0.009735032161334818
2023-08-23,3751.7736,3756.1659,3695.0309,3696.6339,3758.2271,9708163800,160476231586.9,-1.63889,-0.016388897839622385,3759.90412,3901.044485,0.010253352078957926
2023-08-24,3711.5403,3748.8567,3701.5717,3723.4293,3696.6339,11961452100,196257391083.7,0.724859,0.007248594457784918,3738.36982,3892.0986600000006,0.010490268920898395
2023-08-25,3703.5136,3734.2185,3695.8442,3709.1517,3723.4293,10518261000,175601437172.9,-0.383453,-0.0038345296364294956,3723.3994,3877.919365,0.008611028423794938
2023-08-28,3911.5485,3911.5485,3740.5279,3752.6194,3709.1517,19799037900,335047670966.8,1.171904,0.011719040771505762,3728.01228,3864.81883,0.009060004856476383
